Date,A,AA,AAPL,ABBV,ABC,ABT,ACE,ACI,ACN,ADBE,ADI,ADM,ADP,ADSK,ADT,AEE
2001-01-23,42.810603051847,,1.3172678609182,,9.7242244629679,12.946913343762,27.555447557122143,58.63939792243728,,29.5412963981486,40.381315177099,10.305264466785,32.725005827925,9.506062318597776,,17.338655333815
2001-01-24,39.569959792942,,1.3172678609182,,9.4763806610632,12.726227320857,27.59839111175662,58.63939792243728,,29.88422194516614,40.560596455633,9.9484339797078,33.071505889632,9.111195114594484,,17.625314357082
2001-01-25,37.693797906208,,1.281283958376,,9.8679322136522,13.426537633542,27.870366957774966,59.43521832281322,,28.35845175771129,39.219572492196,9.8556580530678,32.967005871022,9.155069248372628,,17.654823374183
2001-01-26,37.270808680835,,1.2568663102224,,9.8283605141884,13.591316530645,27.512504002487663,60.482350428571024,,28.855445304113523,39.262599999044,10.212488540145,32.692005822048,9.094132951458539,,17.444044680604
2001-01-29,37.127538136757,,1.3937336538203,,10.157430436045,13.373572988045,27.619862889073858,59.89595644934666,,26.837651505720466,40.64665146933,10.205351930403,33.275005925873,9.296441457213312,,17.490415993191
2001-01-30,37.352677563166,,1.3975890719498,,9.9949781961411,13.255873775829,26.975709569556713,58.63939792243728,,26.216409572717676,43.321528145064,10.669231563603,33.071505889632,9.079508240199157,,17.389242220274
2001-01-31,37.216229425948,,1.3892356660025,,9.9616546597506,13.199966650026,26.481858691260243,60.31480929164978,,21.713648042313462,44.892032145026,10.690641392828,32.923005863186,8.989322520766308,,17.191110248309
2001-02-01,36.704548911385,,1.3571071815899,,9.8929248659451,13.535409404842,26.066737663126975,73.88564138227099,,22.583386748517366,42.453806756957,10.554591703301,32.835005847514,8.92838622385222,,17.132092214107
2001-02-02,35.612963813648,,1.3249786971772,,10.226160229851,13.391227869877,27.161798306306114,73.17359155035567,,21.649038881281175,39.585306300406,10.962740771882,31.735005651618,8.577393153627069,,16.929744668271
2001-02-05,33.566241755393,,1.2973482005824,,10.419853285121,13.63251125492,27.755850812083033,78.74433435298721,,22.553567135733235,38.61718739632,11.263482190836,32.439005776992,8.789451466888098,,16.946606963757
2001-02-06,34.773807769763,,1.3571071815899,,10.767667696197,13.879679600574,27.11169749256589,78.74433435298721,,21.867716041698156,37.606040985386,10.726443942704,32.802005841638,9.003947232025688,,16.862295486326
2001-02-07,34.207548000313,,1.3333321031245,,10.653118039855,13.994436332484,27.698592739237064,85.86483267214031,,20.033809855473926,35.425980638407,11.284963720762,32.824005845555,8.774826755628716,,17.009840571831
2001-02-08,36.984267592679,,1.3333321031245,,10.673945250099,14.209237394779,26.86119342386478,80.16843401681784,,17.861948057696175,36.193304510534,11.428173920264,32.972505872002,8.92838622385222,,17.283852873484
2001-02-09,35.817636019474,,1.2285932439393,,10.892630957662,14.241604678138,26.99002408776821,79.16318719529033,,17.58363167171093,34.773396784541,11.027185361658,32.769005835761,8.713890458714628,,17.524140584164
2001-02-12,34.876143872676,,1.2652197161697,,11.14672292264,14.565277511732,27.269157192892305,78.61867850029627,,18.826115537716504,34.493717990028,11.292124230737,32.45550577993,8.65295416180054,,17.490415993191
2001-02-13,32.317741299857,,1.2285932439393,,11.454965634252,14.023861135538,27.469560447853194,75.51916746725317,,18.483189990698964,34.070614172686,11.134593011284,32.98900587494,8.623704739281777,,17.524140584164
2001-02-14,32.74755293209,,1.2530108920929,,11.419559376837,13.950299127903,28.056455694524367,76.39875843608972,,19.909561468873367,36.544695816462,10.955580261907,32.521505791684,8.699265747455247,,17.574727470623
2001-02-15,36.738660945689,,1.2889947946351,,11.100903060103,14.109193064395,27.12601201077738,80.67105742758159,,19.352928696902868,36.939114629237,10.525949663401,32.406005771115,8.789451466888098,,17.435613532861
2001-02-16,34.112034304261,,1.2208824076803,,11.400814887618,14.271029481192,27.018653124191193,91.10049320092935,,18.045835669865003,35.497693149821,10.783728022504,32.411505772094,8.774826755628716,,17.705410260642
2001-02-20,30.018590187749,,1.1765450991908,,11.523695428058,14.321051646384,26.12399573597294,90.09524637940187,,17.022028964276405,32.234773880494,11.020024851683,31.322505578157,8.623704739281777,,17.83187747679
2001-02-21,27.426075580626,,1.212529001733,,11.39248400352,14.712401527002,25.30091093881215,93.40418383359653,,14.939626004851057,32.629192693269,10.812370062405,31.680005641823,8.058215903919038,,17.718056982257
2001-02-22,26.655143605349,,1.2086735836035,,11.377904956349,14.697689125475,25.98085055385802,91.9381988855356,,15.128483552483907,32.636363944411,11.191877091085,31.350005583054,8.075278067054983,,17.810799607432
2001-02-23,26.129818277064,,1.2086735836035,,11.350829583032,14.388728693408,26.1955683270304,91.51934604323249,,16.21689941910479,31.661073789183,10.704962412778,31.135505544854,8.808951081900606,,17.587374192238
2001-02-26,26.129818277064,,1.2530108920929,,11.663237736693,14.47700310257,26.481858691260243,98.51418850969463,,15.749725485486696,30.986976181894,11.127432501309,31.680005641823,9.520687029857157,,17.625314357082
2001-02-27,26.027482174151,,1.2446574861456,,11.72780208845,14.306339244857,26.90413697849926,102.61894636426526,,15.15830316526804,28.864285844046,10.869654142206,31.867005675125,8.92838622385222,,17.692763539027
2001-02-28,24.560664699068,,1.1726896810613,,11.188377343128,14.415211016157,26.1955683270304,98.63984436238557,,14.442632458448827,26.74876675734,10.776567512529,32.450005778951,9.294004005336749,,17.777075016459
